jp_name	cn_name	aliases	jp_profile_id	cn_profile_id	voice_archetype	cv_jp	gender	personality_tags	confidence	source_url	notes	jp_voice_name	jp_style	jp_pitch	jp_rate	cn_voice_name	cn_style	cn_pitch	cn_rate
司馬懿	司马懿		auto_c84c508d95_jp	auto_c84c508d95_cn	female_noble	水瀬いのり	female	noble,formal,commanding	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=rider	ja-JP-AoiNeural		-3%	0.99	zh-CN-XiaoxiaoNeural	serious	0%	1.00
ライネス	莱妮丝		auto_c1f309832c_jp	auto_c1f309832c_cn	male_heroic		male	heroic,firm,strong	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-DaichiNeural		-6%	1.01	zh-CN-YunyeNeural	serious	-6%	0.99
アストライア	阿斯特赖亚		auto_257d6a7be2_jp	auto_257d6a7be2_cn	female_noble	伊藤静	female	noble,formal,commanding	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=ruler	ja-JP-AoiNeural		+2%	1.00	zh-CN-XiaoxiaoNeural	serious	-2%	0.94
グレイ	格蕾	クレイ	auto_cd9c710b15_jp	auto_cd9c710b15_cn	female_mystic	上田麗奈＆小野大輔	female	mystic,soft,measured	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=assassin	ja-JP-NanamiNeural		+2%	0.91	zh-CN-XiaoxiaoNeural	calm	-3%	0.91
大いなる石像神	伟大的石像神		auto_f4b5e5dc1b_jp	auto_f4b5e5dc1b_cn	female_mystic	悠木碧	female	mystic,soft,measured	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=moonCancer	ja-JP-NanamiNeural		+1%	0.95	zh-CN-XiaoxiaoNeural	calm	+1%	0.95
ラクシュミー・バーイー	拉克什米·芭伊	ラクシュミーバーイー|ラクシュミー|バーイー|拉克什米	auto_fc42c98f0e_jp	auto_fc42c98f0e_cn	female_noble	佐藤利奈	female	noble,formal,commanding	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=saber	ja-JP-AoiNeural		-2%	1.00	zh-CN-XiaoxiaoNeural	serious	+3%	0.96
ウィリアム・テル	威廉·退尔	ウィリアムテル	auto_bf5a8f809a_jp	auto_bf5a8f809a_cn	male_gruff	藤井隼	male	rough,proud,heavy	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=archer	ja-JP-DaichiNeural		-7%	0.95	zh-CN-YunyeNeural	disgruntled	-4%	0.92
アルジュナ・オルタ	阿周那·Alter	アルジュナオルタ|アルジュナ|阿周那	auto_c3965c08b7_jp	auto_c3965c08b7_cn	alter_shadow	島﨑信長	male	dark,controlled,severe	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=berserker	ja-JP-NaokiNeural		-3%	0.96	zh-CN-YunxiNeural	serious	-3%	0.91
アシュヴァッターマン	马嘶		auto_d1a73b535d_jp	auto_d1a73b535d_cn	male_calm	鈴木達央	male	calm,analytical,adult	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=archer	ja-JP-NaokiNeural		-1%	0.96	zh-CN-YunxiNeural	serious	-2%	0.93
アスクレピオス	阿斯克勒庇俄斯		auto_770b46ec24_jp	auto_770b46ec24_cn	male_calm	鈴木崚汰	male	calm,analytical,adult	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=caster	ja-JP-NaokiNeural		-5%	0.95	zh-CN-YunxiNeural	serious	-3%	0.96
森長可	森长可		auto_884e73caf7_jp	auto_884e73caf7_cn	male_gruff	谷山紀章	male	rough,proud,heavy	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=berserker	ja-JP-DaichiNeural		-5%	0.98	zh-CN-YunyeNeural	disgruntled	-8%	0.94
長尾景虎	长尾景虎		auto_513297867e_jp	auto_513297867e_cn	female_noble	水樹奈々	female	noble,formal,commanding	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=lancer	ja-JP-AoiNeural		-2%	0.98	zh-CN-XiaoxiaoNeural	serious	0%	1.00
イアソン	伊阿宋		auto_10274f357a_jp	auto_10274f357a_cn	male_heroic	保志総一朗	male	heroic,firm,strong	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=saber	ja-JP-DaichiNeural		-7%	0.99	zh-CN-YunyeNeural	serious	-1%	0.98
パリス	帕里斯		auto_38f4804755_jp	auto_38f4804755_cn	male_calm	寺崎裕香	male	calm,analytical,adult	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=archer	ja-JP-NaokiNeural		-6%	0.95	zh-CN-YunxiNeural	serious	-5%	0.95
ガレス	加雷斯		auto_0c4b9b51e6_jp	auto_0c4b9b51e6_cn	female_noble	桑原由気	female	noble,formal,commanding	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=lancer	ja-JP-AoiNeural		0%	0.97	zh-CN-XiaoxiaoNeural	serious	-1%	0.98
バーソロミュー・ロバーツ	巴沙洛缪·罗伯茨	バーソロミューロバーツ|バーソロミュー|ロバーツ|巴沙洛缪|罗伯茨	auto_d2e2493008_jp	auto_d2e2493008_cn	male_heroic	小林千晃	male	heroic,firm,strong	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=rider	ja-JP-DaichiNeural		-1%	1.00	zh-CN-YunyeNeural	serious	-6%	0.96
陳宮	陈宫		auto_5b35df1434_jp	auto_5b35df1434_cn	male_calm	真殿光昭	male	calm,analytical,adult	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=caster	ja-JP-NaokiNeural		-1%	0.95	zh-CN-YunxiNeural	serious	-2%	0.92
シャルロット・コルデー	夏洛特·科黛	シャルロットコルデー|シャルロット|コルデー|夏洛特	auto_cc80bd83e6_jp	auto_cc80bd83e6_cn	female_mystic	堀江由衣	female	mystic,soft,measured	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=assassin	ja-JP-NanamiNeural		+2%	0.93	zh-CN-XiaoxiaoNeural	calm	-3%	0.97
サロメ	莎乐美		auto_cc821a740f_jp	auto_cc821a740f_cn	female_shadow	ブリドカットセーラ恵美	female	dark,controlled,severe	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=berserker	ja-JP-NanamiNeural		-7%	0.94	zh-CN-XiaoxiaoNeural	serious	-3%	0.96
謎のアルターエゴ・Λ	谜之Alterego·Λ	謎のアルターエゴΛ|謎のアルターエゴ|谜之Alterego	auto_ac3e3e9a5d_jp	auto_ac3e3e9a5d_cn	female_shadow	早見沙織	female	dark,controlled,severe	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=lancer	ja-JP-NanamiNeural		-4%	0.93	zh-CN-XiaoxiaoNeural	serious	-3%	0.91
オキタ・Ｊ・ソウジ	冲田·J·总司	オキタ・J・ソウジ|オキタ|ソウジ	auto_aa2ff382cf_jp	auto_aa2ff382cf_cn	female_mystic	悠木碧	female	mystic,soft,measured	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=assassin	ja-JP-NanamiNeural		-4%	0.96	zh-CN-XiaoxiaoNeural	calm	-2%	0.95
スペース・イシュタル	太空伊什塔尔	スペースイシュタル|イシュタル	auto_8ed73e22e2_jp	auto_8ed73e22e2_cn	female_shadow	植田佳奈	female	dark,controlled,severe	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=avenger	ja-JP-NanamiNeural		-6%	0.94	zh-CN-XiaoxiaoNeural	serious	-1%	0.97
カラミティ・ジェーン	灾星简	カラミティジェーン|カラミティ|ジェーン	auto_037c0b2030_jp	auto_037c0b2030_cn	female_cool	東山奈央	female	cool,controlled,quiet	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=archer	ja-JP-NanamiNeural		-4%	0.98	zh-CN-XiaoxiaoNeural	calm	0%	0.98
超人オリオン	超人俄里翁		auto_deeaf06218_jp	auto_deeaf06218_cn	male_gruff	神奈延年	male	rough,proud,heavy	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=archer	ja-JP-DaichiNeural		-10%	0.98	zh-CN-YunyeNeural	disgruntled	-4%	0.95
マンドリカルド	曼迪卡尔多		auto_43d1c07f95_jp	auto_43d1c07f95_cn	male_heroic	増田俊樹	male	heroic,firm,strong	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=rider	ja-JP-DaichiNeural		-5%	1.02	zh-CN-YunyeNeural	serious	-6%	0.98
エウロペ	欧罗巴		auto_249146b8c5_jp	auto_249146b8c5_cn	female_noble	M・A・O	female	noble,formal,commanding	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=rider	ja-JP-AoiNeural		+3%	0.99	zh-CN-XiaoxiaoNeural	serious	+3%	1.00
楊貴妃	杨贵妃		auto_08e320d6ce_jp	auto_08e320d6ce_cn	female_mystic	佳村はるか	female	mystic,soft,measured	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=foreigner	ja-JP-NanamiNeural		+1%	0.93	zh-CN-XiaoxiaoNeural	calm	+2%	0.91
清少納言	清少纳言		auto_8dab68c79d_jp	auto_8dab68c79d_cn	female_cool	ファイルーズあい	female	cool,controlled,quiet	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=archer	ja-JP-NanamiNeural		-3%	0.98	zh-CN-XiaoxiaoNeural	calm	0%	0.96
オデュッセウス	奥德修斯		auto_149319583e_jp	auto_149319583e_cn	male_heroic	桐本拓哉	male	heroic,firm,strong	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=rider	ja-JP-DaichiNeural		-2%	1.01	zh-CN-YunyeNeural	serious	-5%	0.96
ディオスクロイ	狄俄斯库里		auto_f64bc659d9_jp	auto_f64bc659d9_cn	male_gruff	内田雄馬＆内田真礼	unknown	rough,proud,heavy	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=saber	ja-JP-DaichiNeural		-7%	0.94	zh-CN-YunyeNeural	disgruntled	-8%	0.93
カイニス	凯妮斯		auto_bc1b987772_jp	auto_bc1b987772_cn	female_gentle	小松未可子	unknown	gentle,kind,youthful	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=lancer	ja-JP-NanamiNeural	chat	+6%	0.95	zh-CN-XiaoxiaoNeural	gentle	+3%	0.99
ロムルス＝クィリヌス	罗穆路斯·奎里努斯	ロムルス=クィリヌス|ロムルス|クィリヌス|罗穆路斯|奎里努斯	auto_7d33fe6ce6_jp	auto_7d33fe6ce6_cn	male_gruff	置鮎龍太郎	unknown	rough,proud,heavy	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=lancer	ja-JP-DaichiNeural		-10%	0.95	zh-CN-YunyeNeural	disgruntled	-4%	0.93
ボイジャー	旅行者		auto_22e61ad897_jp	auto_22e61ad897_cn	male_calm	井口裕香	male	calm,analytical,adult	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=foreigner	ja-JP-NaokiNeural		-3%	0.93	zh-CN-YunxiNeural	serious	-5%	0.92
鬼女紅葉	鬼女红叶		auto_348ef69d8d_jp	auto_348ef69d8d_cn	female_shadow	日笠陽子	female	dark,controlled,severe	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=berserker	ja-JP-NanamiNeural		-5%	0.93	zh-CN-XiaoxiaoNeural	serious	-1%	0.94
宇津見エリセ	宇津见绘里濑		auto_323f334db6_jp	auto_323f334db6_cn	female_noble	鬼頭明里	female	noble,formal,commanding	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=lancer	ja-JP-AoiNeural		-3%	1.00	zh-CN-XiaoxiaoNeural	serious	+1%	0.98
アルトリア・キャスター	阿尔托莉雅·卡斯特	アルトリアキャスター|キャスター|卡斯特	auto_85c1db4349_jp	auto_85c1db4349_cn	female_mystic	川澄綾子	female	mystic,soft,measured	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=caster	ja-JP-NanamiNeural		-2%	0.94	zh-CN-XiaoxiaoNeural	calm	-3%	0.92
巴御前	巴御前		auto_5451981743_jp	auto_5451981743_cn	female_cool	金元寿子	female	cool,controlled,quiet	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=archer	ja-JP-NanamiNeural		-4%	0.99	zh-CN-XiaoxiaoNeural	calm	-2%	0.94
卑弥呼	卑弥呼		auto_15c45504fd_jp	auto_15c45504fd_cn	female_noble	田村ゆかり	female	noble,formal,commanding	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=ruler	ja-JP-AoiNeural		+1%	0.96	zh-CN-XiaoxiaoNeural	serious	-1%	1.00
斎藤一	斋藤一		auto_f83403765a_jp	auto_f83403765a_cn	male_heroic	石川界人	male	heroic,firm,strong	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=saber	ja-JP-DaichiNeural		-2%	1.01	zh-CN-YunyeNeural	serious	-5%	1.01
織田信勝	织田信胜		auto_dc42c21066_jp	auto_dc42c21066_cn	male_gruff	山下大輝	male	rough,proud,heavy	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=archer	ja-JP-DaichiNeural		-9%	0.94	zh-CN-YunyeNeural	disgruntled	-7%	0.96
ヴィンセント・ヴァン・ゴッホ	文森特·梵高	ヴィンセントヴァンゴッホ|ヴィンセント|ゴッホ|文森特	auto_6ca4a66991_jp	auto_6ca4a66991_cn	female_bright		female	bright,clever,energetic	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-AoiNeural		-1%	1.06	zh-CN-XiaoyiNeural	cheerful	-1%	1.05
蘆屋道満	芦屋道满		auto_24f97eba11_jp	auto_24f97eba11_cn	alter_shadow	森川智之	unknown	dark,controlled,severe	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=alterEgo	ja-JP-NaokiNeural		-2%	0.92	zh-CN-YunxiNeural	serious	-3%	0.97
渡辺綱	渡边纲		auto_96ed43761d_jp	auto_96ed43761d_cn	male_heroic	赤羽根健治	male	heroic,firm,strong	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=saber	ja-JP-DaichiNeural		-1%	1.01	zh-CN-YunyeNeural	serious	-5%	0.96
伊吹童子	伊吹童子		auto_50369f511f_jp	auto_50369f511f_cn	child_light	悠木碧	female	young,light,playful	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=saber	ja-JP-NanamiNeural	chat	+4%	1.05	zh-CN-XiaoyiNeural	cheerful	+4%	1.04
ヴリトラ	弗栗多		auto_9c18cdd82c_jp	auto_9c18cdd82c_cn	female_noble	朝日奈丸佳	female	noble,formal,commanding	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=lancer	ja-JP-AoiNeural		-3%	1.01	zh-CN-XiaoxiaoNeural	serious	+2%	1.00
千子村正	千子村正		auto_007a482bb0_jp	auto_007a482bb0_cn	male_heroic	杉山紀彰	male	heroic,firm,strong	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=saber	ja-JP-DaichiNeural		-7%	1.00	zh-CN-YunyeNeural	serious	-6%	0.96
平景清	平景清		auto_61aa8672a2_jp	auto_61aa8672a2_cn	male_calm	早見沙織	unknown	calm,analytical,adult	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=avenger	ja-JP-NaokiNeural		-3%	0.96	zh-CN-YunxiNeural	serious	-3%	0.93
鬼一法眼	鬼一法眼		auto_30a8007c9e_jp	auto_30a8007c9e_cn	male_heroic	加隈亜衣	unknown	heroic,firm,strong	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=assassin	ja-JP-DaichiNeural		-4%	1.03	zh-CN-YunyeNeural	serious	-5%	0.98
アムール	阿摩耳		auto_f576d7decf_jp	auto_f576d7decf_cn	female_noble	小清水亜美	female	noble,formal,commanding	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=ruler	ja-JP-AoiNeural		-3%	1.01	zh-CN-XiaoxiaoNeural	serious	+1%	0.96
カレン	卡莲		auto_d2756db805_jp	auto_d2756db805_cn	male_gruff		male	rough,proud,heavy	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-DaichiNeural		-5%	0.95	zh-CN-YunyeNeural	disgruntled	-5%	0.93
ガラテア	伽拉忒亚		auto_340e5a5b1e_jp	auto_340e5a5b1e_cn	female_shadow	末柄里恵	female	dark,controlled,severe	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=berserker	ja-JP-NanamiNeural		-3%	0.92	zh-CN-XiaoxiaoNeural	serious	-2%	0.96
ミス・クレーン	克莱恩小姐	ミスクレーン	auto_17716dc333_jp	auto_17716dc333_cn	female_mystic	水橋かおり	female	mystic,soft,measured	atlas	https://api.atlasacademy.io/export/JP/nice_servant_lore.json	atlas metadata; auto voice draft; tune in term_builder/character_voice_overrides.tsv; atlas class=caster	ja-JP-NanamiNeural		-2%	0.93	zh-CN-XiaoxiaoNeural	calm	+2%	0.91
謎のアイドルX・オルタ	谜之偶像X·Alter	謎のアイドルXオルタ|謎のアイドルX|谜之偶像X	auto_462940dfce_jp	auto_462940dfce_cn	alter_shadow		neutral	dark,controlled,severe	auto		auto draft; tune in term_builder/character_voice_overrides.tsv	ja-JP-NaokiNeural		-7%	0.94	zh-CN-YunxiNeural	serious	-4%	0.96
