raw_name_box	name_box	count
M：ＣＥＯ	ＣＥＯ	6
F：黄天化	黄天化	6
G：ゴッホ	ゴッホ	6
C：謎の代行者C.I.E.L	謎の代行者C.I.E.L	6
蛇竜人=spot[I]	蛇竜人	6
E：おみぃさん	おみぃさん	6
L：蛇竜人	蛇竜人	6
蛇竜人たちの声	蛇竜人たちの声	6
U：蛇竜人	蛇竜人	6
V：蛇竜人	蛇竜人	6
K：小野篁	小野篁	6
モノローグ（ＣＶ：呼延灼）	モノローグ（ＣＶ：呼延灼）	6
S：クリームヒルト	クリームヒルト	6
B：ジークフリート	ジークフリート	6
G：イプシロン	イプシロン	6
P：イプシロン	イプシロン	6
N：テュフォン・エフェメロス=spot[N,M]	テュフォン・エフェメロス	6
K：テュフォン・エフェメロス	テュフォン・エフェメロス	6
サバージオス=spot[A,N]	サバージオス	6
J：オデュッセウス・オルタ	オデュッセウス・オルタ	6
J：オデュッセウス・オルタ=spot[J,I]	オデュッセウス・オルタ	6
J：アルジュナ	アルジュナ	6
N：大統領	大統領	6
サメ兵士Ｂ	サメ兵士Ｂ	6
J：ジュネス	ジュネス	6
H：キレーちゃん	キレーちゃん	6
駐在さん	駐在さん	6
常連客Ｂ	常連客Ｂ	6
顧客達の声	顧客達の声	6
J：ノア	ノア	6
K：松永弾正	松永弾正	6
P：黒の剣士	黒の剣士	6
S：原田左之助	原田左之助	6
B：マガツ弾正	マガツ弾正	6
信徒？	信徒？	6
フリーダムと呼ばれた男	フリーダムと呼ばれた男	6
I：フレッカス	フレッカス	6
M：ユニヴァース・アポロン	ユニヴァース・アポロン	6
K：花咲翁	花咲翁	6
Q：ダ・ヴィンチ（12）=spot[R,N,O,P]	ダ・ヴィンチ	6
A：マシュ（43）=spot[A,W,X,Y]	マシュ	6
C：黒髭（45）=spot[C,W,X,Y]	黒髭	6
マシュ（43）=spot[A,M,N,O]	マシュ	6
A：マシュ（43）=spot[A,Q,R,S]	マシュ	6
マシュ（43）=spot[C,Q,R,S]	マシュ	6
H：胤舜（35）=spot[H,N,O,P]	胤舜	6
D：黒髭（45）=spot[D,N,O,P]	黒髭	6
F：百貌のハサン（39）=spot[F,M,N,O]	百貌のハサン	6
Z：デュボワ夫人	デュボワ夫人	6
U：クロード	クロード	6
C：ロクスタ（22）=spot[C,M,N,O]	ロクスタ	6
J：一般兵	一般兵	6
G：ヒッポリュテ	ヒッポリュテ	6
T：フランソワ	フランソワ	6
L：天牛の欠片	天牛の欠片	6
K：デメテル・オリジン	デメテル・オリジン	6
H：グレイ	グレイ	6
擬機神デメテル・オリジン	擬機神デメテル・オリジン	6
L：ペルセポネ	ペルセポネ	6
骸骨兵	骸骨兵	5
H：難民たち	難民たち	5
第二の門	第二の門	5
E：ラフム	ラフム	5
スタッフＣ	スタッフＣ	5
F：アマゾネスＣ	アマゾネスＣ	5
D：セレブＢ	セレブＢ	5
レジスタンス少年	レジスタンス少年	5
女海賊Ｃ	女海賊Ｃ	5
D：レジスタンス男Ｃ	レジスタンス男Ｃ	5
G：肉食獣じみた男	肉食獣じみた男	5
足軽達	足軽達	5
D：村人	村人	5
軍判事	軍判事	5
老ピックマン	老ピックマン	5
A：警官	警官	5
ジャイルズ	ジャイルズ	5
B：村人たち	村人たち	5
D：警官	警官	5
カルデアスタッフＡ	カルデアスタッフＡ	5
警備兵・通信	警備兵・通信	5
E：ヤガ市民Ａ	ヤガ市民Ａ	5
D：子供たち	子供たち	5
E：大人たち	大人たち	5
巨いなる番人	巨いなる番人	5
B：子供たち	子供たち	5
F：蘭陵王	蘭陵王	5
B：モードレッド	モードレッド	5
C：荊軻	荊軻	5
A：少女	少女	5
C：ペペロンチーノ	ペペロンチーノ	5
[9bb9ff]アルテミス	アルテミス	5
D：オリュンポス正規兵	オリュンポス正規兵	5
大江山の客人	大江山の客人	5
外からの声	外からの声	5
広場からの声	広場からの声	5
J：牙の妖精Ｂ	牙の妖精Ｂ	5
白い狼	白い狼	5
I：囚われた人間	囚われた人間	5
６人の妖精	６人の妖精	5
シェフィールドの妖精たち	シェフィールドの妖精たち	5
ドラケイ	ドラケイ	5
モルガン軍兵士	モルガン軍兵士	5
S：司会者の妖精	司会者の妖精	5
もうひとりの競り手	もうひとりの競り手	5
C：ムリアン	ムリアン	5
ウェールズの妖精たち	ウェールズの妖精たち	5
ノリッジの使い	ノリッジの使い	5
裏路地の妖精	裏路地の妖精	5
教官	教官	5
妖精たちの歌声	妖精たちの歌声	5
E：走ってくるレッドラ・ビット	走ってくるレッドラ・ビット	5
C：その背中に乗ったガレス	その背中に乗ったガレス	5
騎士見習いの少女	騎士見習いの少女	5
円卓軍の妖精兵士	円卓軍の妖精兵士	5
D：賢人グリム	賢人グリム	5
B：下級妖精たち	下級妖精たち	5
風の氏族の兵士	風の氏族の兵士	5
G：ネモ・マリーン（観測手・左）	ネモ・マリーン（観測手・左）	5
村の妖精たち	村の妖精たち	5
A：ネモ・マリーン（観測手・左）	ネモ・マリーン（観測手・左）	5
H：トトロット	トトロット	5
M：クラス・セイバー	クラス・セイバー	5
W：神官ヴクブ	神官ヴクブ	5
イスカリと呼ばれた青年	イスカリと呼ばれた青年	5
A：ワクチャン	ワクチャン	5
F：恐竜王	恐竜王	5
グレートデスクロー	グレートデスクロー	5
O：オセロトル	オセロトル	5
D：テペウ	テペウ	5
青のテスカトリポカ	青のテスカトリポカ	5
集まってきたディノス	集まってきたディノス	5
E：ドゥリーヨダナ	ドゥリーヨダナ	5
M：ランサーのマスター	ランサーのマスター	5
E：アーユス	アーユス	5
B：キャスター	キャスター	5
A：ラニ＝Ｔ	ラニ＝Ｔ	5
B：ラニ＝Ｔ	ラニ＝Ｔ	5
[6680ff]黒い影の声[-]	黒い影の声	5
[6680ff]黒い影	黒い影	5
B：吹奏楽部女子	吹奏楽部女子	5
サリエリ？	サリエリ？	5
A：マリー？	マリー？	5
D：ＢＢ	ＢＢ	5
ご機嫌なムーン・ドバイ市民	ご機嫌なムーン・ドバイ市民	5
上級市民	上級市民	5
檻の中の市民	檻の中の市民	5
C：テノチティトラン	テノチティトラン	5
F：月笑騎士団たち	月笑騎士団たち	5
X：ジナコ	ジナコ	5
W：アンデルセン	アンデルセン	5
B：プレジデント臨時秘書	プレジデント臨時秘書	5
D：シエル	シエル	5
J：カドック	カドック	5
L：黒髭	黒髭	5
アイン	アイン	5
ツヴァイ	ツヴァイ	5
うなだれたムーン・ドバイ市民たち	うなだれたムーン・ドバイ市民たち	5
F：罪人	罪人	5
E：メタトロン・ジャンヌ	メタトロン・ジャンヌ	5
カドック（？）	カドック（？）	5
J：ゴルドルフ	ゴルドルフ	5
彼女	彼女	5
E：スカサハ＝スカディ	スカサハ＝スカディ	5
E：フィン・マックール	フィン・マックール	5
O：テスカトリポカ	テスカトリポカ	5
考えるディノス	考えるディノス	5
H：エリザベート	エリザベート	5
無銘	無銘	5
G：アルジュナ	アルジュナ	5
L：アズライール	アズライール	5
G：男の子	男の子	5
影からの声	影からの声	5
C：ネモ・マリーン	ネモ・マリーン	5
E：徴弐	徴弐	5
H：解説	解説	5
J：スカサハ＝スカディＡ	スカサハ＝スカディＡ	5
I：ドゥルガー	ドゥルガー	5
ウェルキンゲトリクス・ゴースト	ウェルキンゲトリクス・ゴースト	5
I：ニキチッチ	ニキチッチ	5
オートマタ	オートマタ	5
人形の姫君	人形の姫君	5
宇宙に漂うエウロペ？	宇宙に漂うエウロペ？	5
魔神柱ハーゲンティ	魔神柱ハーゲンティ	5
王様	王様	5
呪腕のハサン（？）	呪腕のハサン（？）	5
C：盗賊	盗賊	5
武術家	武術家	5
モブ女Ａ	モブ女Ａ	5
H：カーマ	カーマ	5
A：看護師	看護師	5
真田メドゥーサ	真田メドゥーサ	5
メディアリリィ	メディアリリィ	5
京人	京人	5
[image NPC_font001a][image NPC_font001b]	[image NPC_font001a][image NPC_font001b]	5
銀角	銀角	5
C：アルトリア？	アルトリア？	5
D：お菓子の国の住人	お菓子の国の住人	5
A：クー・フーリン	クー・フーリン	5
メカノッブ	メカノッブ	5
ノブ選組	ノブ選組	5
明石えっちゃん	明石えっちゃん	5
名前を喪った男	名前を喪った男	5
ＢＢ？	ＢＢ？	5
不夜城のアサシン	不夜城のアサシン	5
名羊ツェルコ	名羊ツェルコ	5
ガルラ霊	ガルラ霊	5
F：アマゾネスＣＥＯ	アマゾネスＣＥＯ	5
“公方様”	“公方様”	5
H：お栄	お栄	5
F：鈴鹿御前	鈴鹿御前	5
E：葛飾北斎	葛飾北斎	5
町人・甲	町人・甲	5
E：格ロエさん	格ロエさん	5
C：沖田オルタ	沖田オルタ	5
G：黒コートの男	黒コートの男	5
H：超絶かわいい案内人	超絶かわいい案内人	5
D：織田信勝？	織田信勝？	5
E：[servantName 503000:語り部のキャスター:シェヘラザード]	シェヘラザード	5
E：ＢＢペレ	ＢＢペレ	5
H：ジキル	ジキル	5
審査員	審査員	5
B：黒髭の鬼	黒髭の鬼	5
千歳市民のお母さん	千歳市民のお母さん	5
A：名羊ツェルコ	名羊ツェルコ	5
B：[servantName 402500:レジスタンスのライダー:コロンブス]	コロンブス	5
雀たち	雀たち	5
玉藻の前＆巴御前＆清姫	玉藻の前＆巴御前＆清姫	5
お爺さん	お爺さん	5
A：蛇面の怪	蛇面の怪	5
B：神託の声	神託の声	5
ありがたい石像	ありがたい石像	5
エリザベート（ランサー）	エリザベート（ランサー）	5
L：バーゲスト	バーゲスト	5
A：アビゲイル・サンタ	アビゲイル・サンタ	5
C：宮本伊織	宮本伊織	5
B：河上彦斎	河上彦斎	5
H：イプシロン	イプシロン	5
F：テュフォン・エフェメロス	テュフォン・エフェメロス	5
ギャングＣ	ギャングＣ	5
I：グレイ	グレイ	5
甲斐の兵	甲斐の兵	5
魔導僧兵	魔導僧兵	5
足軽ノッブ？	足軽ノッブ？	5
E：刑部姫	刑部姫	5
I：刑部姫	刑部姫	5
館内アナウンス	館内アナウンス	5
匿名の戦士	匿名の戦士	5
J：宮本伊織	宮本伊織	5
C：風魔小太郎	風魔小太郎	5
スペースモッヒーＢ	スペースモッヒーＢ	5
C：Ｓイシュタル	Ｓイシュタル	5
C：暗黒武者ＭＵＮＥＮＯＲＩ	暗黒武者ＭＵＮＥＮＯＲＩ	5
E：アルテラ	アルテラ	5
謎の暴走剣士	謎の暴走剣士	5
アマゾネスたち	アマゾネスたち	5
市民Ｂ	市民Ｂ	5
A：元気な女の子	元気な女の子	5
ノッブＰ	ノッブＰ	5
暗黒邪馬台国人	暗黒邪馬台国人	5
B：カルデアスタッフ	カルデアスタッフ	5
M：集落の人々	集落の人々	5
P：集落の子供	集落の子供	5
名無しの弟	名無しの弟	5
悪夢のスパルタクスＰ・Ｘ	悪夢のスパルタクスＰ・Ｘ	5
J：虞美人	虞美人	5
ゾンビ	ゾンビ	5
A：虞美人	虞美人	5
B：巴御前	巴御前	5
I：ヒロインＸＸ	ヒロインＸＸ	5
C：楊貴妃Ｂ	楊貴妃Ｂ	5
C：ネモ・マリーン[FFFFFF]	ネモ・マリーン	5
エリちゃんｓ	エリちゃんｓ	5
警備員Ａ	警備員Ａ	5
警備員Ｂ	警備員Ｂ	5
E：市民[FFFFFF]	市民	5
人形メイド	人形メイド	5
小タラスク	小タラスク	5
リーダー型コロンブス	リーダー型コロンブス	5
O：エリザベート	エリザベート	5
J：カーミラ	カーミラ	5
K：沖田オルタ	沖田オルタ	5
G：坂本龍馬	坂本龍馬	5
ジャンヌ？	ジャンヌ？	5
F：ゴルドルフ	ゴルドルフ	5
アストライア＆メドゥーサ	アストライア＆メドゥーサ	5
住民Ｃ	住民Ｃ	5
J：太歳星君	太歳星君	5
アニング？	アニング？	5
F：歌姫	歌姫	5
モブＡ？	モブＡ？	5
マーリン（幻覚）	マーリン（幻覚）	5
E：お路	お路	5
ワルキューレ？？？	ワルキューレ？？？	5
B：エルン	エルン	5
A：ジャンヌ	ジャンヌ	5
R：カーミラ	カーミラ	5
お茶ノッブ	お茶ノッブ	5
K：邪馬台国人	邪馬台国人	5
A：盗賊	盗賊	5
Z：千利休	千利休	5
O：千利休	千利休	5
Q：マンドリカルド	マンドリカルド	5
長州藩士	長州藩士	5
アルテラ？	アルテラ？	5
B：セタンタ	セタンタ	5
I：第１６代将軍・徳川クロフネ	第１６代将軍・徳川クロフネ	5
T：高杉晋作	高杉晋作	5
H：セタンタ	セタンタ	5
K：スルーズ	スルーズ	5
J：メドゥーサ	メドゥーサ	5
影の騎士	影の騎士	5
U：プトレマイオス	プトレマイオス	5
J：プトレマイオス	プトレマイオス	5
獣神の神官	獣神の神官	5
Ｄ・Ｂ・クロエ	Ｄ・Ｂ・クロエ	5
C：鈴鹿御前	鈴鹿御前	5
J：アルトリア・キャスター	アルトリア・キャスター	5
K：燕青	燕青	5
E：妖精騎士トリスタン	妖精騎士トリスタン	5
ミス・クレーン＆ハベトロット	ミス・クレーン＆ハベトロット	5
L：ワンジナ	ワンジナ	5
F：ドライノッブ	ドライノッブ	5
F：御陵衛士	御陵衛士	5
異人の少女	異人の少女	5
C：武田晴信	武田晴信	5
G：ドライノッブ	ドライノッブ	5
C：新選組隊士	新選組隊士	5
K：紅玉の書	紅玉の書	5
I：ネモサンタ	ネモサンタ	5
T：丑御前	丑御前	5
B：スセリツカ	スセリツカ	5
T：槻司鳶丸	槻司鳶丸	5
L：槻司鳶丸	槻司鳶丸	5
夢をみた男	夢をみた男	5
N：杉谷	杉谷	5
B：エルメロイⅡ世？	エルメロイⅡ世？	5
謎の女	謎の女	5
E：静希草十郎	静希草十郎	5
O：ＣＥＯ	ＣＥＯ	5
H：海幸彦=spot[H,J]	海幸彦	5
L：日比乃ひびき	日比乃ひびき	5
M：桂木千鍵	桂木千鍵	5
I：ウィレム	ウィレム	5
W：？？？	？？？	5
K：ロウヒ	ロウヒ	5
I：ククルカン	ククルカン	5
C：スターシエル	スターシエル	5
E：ランスロット	ランスロット	5
蛇竜人たち	蛇竜人たち	5
A：黒姫	黒姫	5
蛇竜人の声	蛇竜人の声	5
チビーネ=spot[A,B]	チビーネ	5
ビショーネ=spot[R]	ビショーネ	5
蛇竜人=spot[Q]	蛇竜人	5
K：小野小町	小野小町	5
小野小町？	小野小町？	5
東洋の客	東洋の客	5
H：エレノア	エレノア	5
支配人	支配人	5
謎の人斬り	謎の人斬り	5
F：エレノアの父	エレノアの父	5
F：イプシロン	イプシロン	5
M：イプシロン	イプシロン	5
I：テュフォン・エフェメロス=spot[I,M]	テュフォン・エフェメロス	5
A：オデュッセウス・オルタ=spot[A,J]	オデュッセウス・オルタ	5
L：テュフォン・エフェメロス	テュフォン・エフェメロス	5
マケドニア兵たち	マケドニア兵たち	5
L：サバージオス	サバージオス	5
外からの声Ｂ	外からの声Ｂ	5
H：ヴリトラ	ヴリトラ	5
K：ビーマ	ビーマ	5
N：サバージオス	サバージオス	5
H：ラーマ	ラーマ	5
I：ジュネス	ジュネス	5
X：パッションリップ	パッションリップ	5
イマジナリー紫式部	イマジナリー紫式部	5
観光客Ｃ	観光客Ｃ	5
修学旅行生	修学旅行生	5
観光客	観光客	5
Q：テスカトリポカ	テスカトリポカ	5
G：ノッブ	ノッブ	5
C：攘夷志士	攘夷志士	5
P：魔王信長	魔王信長	5
T：原田左之助	原田左之助	5
O：近藤勇	近藤勇	5
L：松永弾正	松永弾正	5
一般辻斬りマン	一般辻斬りマン	5
J：原田左之助	原田左之助	5
古代火星人Ｂ	古代火星人Ｂ	5
L：メカエリチャンⅡ号機	メカエリチャンⅡ号機	5
E：エリザベート	エリザベート	5
G：鮮血のウィドウヒルト	鮮血のウィドウヒルト	5
A：マガツ弾正=spot[A,M]	マガツ弾正	5
