speaker_id	aliases	voice_type	cn_voice_name	cn_style	cn_pitch	cn_rate	cn_volume
異星の神	異星の神	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
石像	石像	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
海賊たち	海賊たち	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
仮面の英霊	仮面の英霊	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
局長	局長	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
観光客Ｂ	観光客Ｂ	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
若き剣士	若き剣士	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
スポーツジムのお兄さん	スポーツジムのお兄さん	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
サメ騎士	サメ騎士	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
聖都軍兵士	聖都軍兵士	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
管制室スタッフ	管制室スタッフ	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
叔父	叔父	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
人影	人影	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
オンファム	オンファム	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
土の氏族	土の氏族	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
ベックマン	ベックマン	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
罪兵士	罪兵士	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
艦内アナウンス	艦内アナウンス	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
切り離された炎	切り離された炎	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
ナーサリー・ライム？	ナーサリー・ライム？	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
白龍馬	白龍馬	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
トゥルッフ・トゥルウィス	トゥルッフ・トゥルウィス	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
うりぼうｓ	うりぼうｓ	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
鬼の従業員たち	鬼の従業員たち	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
ケツァルマスク？	ケツァルマスク？	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
メカ学長	メカ学長	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
観客Ａ	観客Ａ	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
関白秀吉	関白秀吉	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
獣頭の男	獣頭の男	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
モルガン（解説）	モルガン（解説）	young_female	zh-CN-XiaohanNeural	gentle	+2%	0.99	100
魔獣フォルネウス	魔獣フォルネウス	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
Ｋ・ラスプーチン（ゲスト解説）	Ｋ・ラスプーチン（ゲスト解説）	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
黒霧纏う騎士達の万雷	黒霧纏う騎士達の万雷	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
土田御前	土田御前	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
盗賊団のボス	盗賊団のボス	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
キングプレシオサウルスくん	キングプレシオサウルスくん	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
青岩院	青岩院	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
ユタ	ユタ	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
ヤガ盗賊	ヤガ盗賊	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
武器商人	武器商人	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
難民たち	難民たち	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
スペース丁稚	スペース丁稚	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
セレブな客Ｂ	セレブな客Ｂ	young_female	zh-CN-XiaoxiaoNeural	cheerful	+3%	1.00	100
攘夷志士	攘夷志士	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
雑賀孫市	雑賀孫市	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
ネモ・マリーン（観測手・左）	ネモ・マリーン（観測手・左）	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
大人たち	大人たち	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
魔神ゼパル	魔神ゼパル	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
アマゾネスＡ	アマゾネスＡ	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
御使いたち	御使いたち	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
精悍な男	精悍な男	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
ムリアンの声	ムリアンの声	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
モルガンの後継者	モルガンの後継者	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
オールド・ドバイ自警団	オールド・ドバイ自警団	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
図書館管理者	図書館管理者	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
地球人類	地球人類	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
エリザベート（シンデレラ）	エリザベート（シンデレラ）	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
スルト	スルト	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
時計	時計	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
幽霊	幽霊	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
パラケルスス？	パラケルスス？	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
清姫（？）	清姫（？）	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
タマモキャット１	タマモキャット１	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
毛利メディナガ	毛利メディナガ	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
バッファロー・ビル	バッファロー・ビル	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
アロハな男	アロハな男	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
小為朝	小為朝	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
綾	綾	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
僧兵らしき男	僧兵らしき男	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
モッヒーエース	モッヒーエース	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
闇の新選組隊士	闇の新選組隊士	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
観客Ｂ	観客Ｂ	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
謎の副官	謎の副官	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
キンノブ	キンノブ	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
酒場の主	酒場の主	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
レディ・アヴァロン（レポーター）	レディ・アヴァロン（レポーター）	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
謎のウェイトレス	謎のウェイトレス	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
近衛騎士	近衛騎士	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
少女たち	少女たち	young_female	zh-CN-XiaoxiaoNeural	cheerful	+3%	1.00	100
シャイニースター	シャイニースター	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
ウェールズの妖精	ウェールズの妖精	young_female	zh-CN-XiaoxiaoNeural	cheerful	+3%	1.00	100
カワタ	カワタ	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
【景市】	【景市】	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
オールド・ドバイ市民	オールド・ドバイ市民	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
名無しの弟	名無しの弟	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
トントゥ？	トントゥ？	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
スタッフＡ	スタッフＡ	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
ウッドワス軍・兵士	ウッドワス軍・兵士	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
執事モレー	執事モレー	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
エミヤ（EX）	エミヤ（EX）	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
ピエール・コーション	ピエール・コーション	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
海賊Ｂ	海賊Ｂ	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
セレブ	セレブ	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
丸顔の神父	丸顔の神父	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
金角	金角	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
末の戦乙女	末の戦乙女	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
農婦Ａ	農婦Ａ	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
歳殺神	歳殺神	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
シェフィールドの妖精	シェフィールドの妖精	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
歌う妖精たち	歌う妖精たち	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
オーロラの衛士たち	オーロラの衛士たち	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
侍女	侍女	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
揺らめく影	揺らめく影	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
ブーディカ？	ブーディカ？	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
ブルジュ・ハリファの声	ブルジュ・ハリファの声	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
カルデアス	カルデアス	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
肉食獣じみた影	肉食獣じみた影	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
山吹御前	山吹御前	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
禿（アビゲイル）	禿（アビゲイル）	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
ワトソン	ワトソン	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
島津セタンタ	島津セタンタ	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
偽タマモキャット	偽タマモキャット	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
サンタム	サンタム	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
魔神柱アンドラス	魔神柱アンドラス	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
キュケオーンのキャスター	キュケオーンのキャスター	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
コメント	コメント	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
黒い巨人	黒い巨人	young_female	zh-CN-XiaoxiaoNeural	cheerful	+3%	1.00	100
通りすがりのセレブ	通りすがりのセレブ	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
カジノ魔王Ⅱ世	カジノ魔王Ⅱ世	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
魔女	魔女	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
テオブロマの怪物	テオブロマの怪物	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
ＢＢナビ	ＢＢナビ	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
青年	青年	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
元気な蛇竜人	元気な蛇竜人	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
チンピラ	チンピラ	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
スプリガンの衛士	スプリガンの衛士	young_female	zh-CN-XiaohanNeural	gentle	+2%	0.99	100
村の妖精	村の妖精	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
相棒のキャスター	相棒のキャスター	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
怨霊	怨霊	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
客	客	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
ファン？	ファン？	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
スペース・サンタさん	スペース・サンタさん	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
男Ｂ	男Ｂ	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
モルガンに集まった妖精たち	モルガンに集まった妖精たち	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
天使	天使	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
謎の鎧武者	謎の鎧武者	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
健康博士	健康博士	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
観光客Ｃ	観光客Ｃ	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
京の町人	京の町人	young_female	zh-CN-XiaohanNeural	gentle	+2%	0.99	100
レジスタンスの少年	レジスタンスの少年	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
看守	看守	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
ジャンヌ《マシュ》	ジャンヌ《マシュ》	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
ヤガの男	ヤガの男	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
家人	家人	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
垢溜まりの魔女	垢溜まりの魔女	young_female	zh-CN-XiaoxiaoNeural	cheerful	+3%	1.00	100
赫瞳の剣士	赫瞳の剣士	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
Ｅ・フラン	Ｅ・フラン	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
豊臣ギル吉	豊臣ギル吉	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
偽沖田	偽沖田	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
版元“西村屋”	版元“西村屋”	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
用心棒“お萌”	用心棒“お萌”	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
大奥女中Ａ	大奥女中Ａ	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
自動アナウンス	自動アナウンス	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
知らない女の子	知らない女の子	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
ナレーター	ナレーター	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
戦国維新ナガオカゲトラ	戦国維新ナガオカゲトラ	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
おじいさん	おじいさん	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
悪の高杉社長	悪の高杉社長	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
放送用ゲイザー	放送用ゲイザー	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
宮部鼎蔵	宮部鼎蔵	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
派手な男	派手な男	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
用心棒	用心棒	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
亡霊	亡霊	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
母親	母親	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
刑部姫Ａ	刑部姫Ａ	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
淀の方	淀の方	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
生産部ＡＩ	生産部ＡＩ	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
イネ	イネ	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
デイノニクス11兄弟・真ん中	デイノニクス11兄弟・真ん中	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
檻の中の市民Ａ	檻の中の市民Ａ	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
連合兵	連合兵	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
機械化歩兵	機械化歩兵	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
女海賊Ｂ	女海賊Ｂ	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
町人の男	町人の男	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
左近	左近	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
船員“白旗”	船員“白旗”	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
船員“錨番”	船員“錨番”	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
ピックマン夫人	ピックマン夫人	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
年若い娘	年若い娘	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
精悍な声	精悍な声	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
フード姿の妖精	フード姿の妖精	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
駆けつけてきた兵士	駆けつけてきた兵士	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
初代妖精騎士	初代妖精騎士	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
牙の氏族たち	牙の氏族たち	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
デイノニクス11兄弟・六男	デイノニクス11兄弟・六男	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
ニトクリス・オルタ（真）	ニトクリス・オルタ（真）	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
魔物	魔物	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
女たちの声	女たちの声	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
グレンデル	グレンデル	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
今川よしつね	今川よしつね	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
長宗我部エミチカ	長宗我部エミチカ	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
偽ジャック	偽ジャック	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
エルドラドのバーサーカー	エルドラドのバーサーカー	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
歌川広重	歌川広重	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
千歳市民のお父さん	千歳市民のお父さん	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
シーフードの鬼	シーフードの鬼	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
黄金竜	黄金竜	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
司書	司書	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
モブ足軽	モブ足軽	mature_male	zh-CN-YunjianNeural	serious	-3%	0.95	100
長尾晴景	長尾晴景	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
店長	店長	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
もうひとりのミス・クレーン	もうひとりのミス・クレーン	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
壺（ＤＯＭＡＮ）	壺（ＤＯＭＡＮ）	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
もう１人のエリザベート	もう１人のエリザベート	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
弥生維新・卑弥呼	弥生維新・卑弥呼	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
ネモ・ガレス	ネモ・ガレス	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
祖獣	祖獣	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
不死殺しの円環	不死殺しの円環	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
永倉巡査	永倉巡査	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
まさごちゃん	まさごちゃん	young_female	zh-CN-XiaoyiNeural	cheerful	+4%	1.02	100
オリュンポス山の村人	オリュンポス山の村人	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
謎の老人	謎の老人	mature_male	zh-CN-YunfengNeural	serious	-2%	0.96	100
レジスタンス男Ｂ	レジスタンス男Ｂ	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
レジスタンス男Ａ	レジスタンス男Ａ	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
怪物	怪物	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
展望台アナウンス	展望台アナウンス	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
検事	検事	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
客Ａ	客Ａ	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
作業員	作業員	young_male	zh-CN-YunxiNeural	chat	+1%	0.99	100
魔神ガープ	魔神ガープ	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
船員	船員	androgynous	zh-CN-YunxiaNeural	calm	+2%	0.99	100
デイノニクス11兄弟・右	デイノニクス11兄弟・右	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
檻の中の市民Ｃ	檻の中の市民Ｃ	mature_female	zh-CN-XiaoruiNeural	calm	-2%	0.94	100
黒髪のカウガール	黒髪のカウガール	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
日比乃ひびき＆桂木千鍵	日比乃ひびき＆桂木千鍵	androgynous	zh-CN-XiaomoNeural	calm	-1%	0.97	100
ヤガ市民Ｃ	ヤガ市民Ｃ	young_female	zh-CN-XiaomengNeural	chat	+5%	1.03	100
従者の女	従者の女	mature_female	zh-CN-XiaohanNeural	calm	0%	0.97	100
アマゾネスＣ	アマゾネスＣ	androgynous	zh-CN-YunxiNeural	chat	0%	0.98	100
マガツ利休ノカミ	マガツ利休ノカミ	mature_male	zh-CN-YunzeNeural	calm	-4%	0.94	100
邪馬台国人	邪馬台国人	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
御陵衛士	御陵衛士	mature_female	zh-CN-XiaoxiaoNeural	gentle	0%	0.96	100
砦の兵士Ａ	砦の兵士Ａ	young_male	zh-CN-YunxiaNeural	cheerful	+3%	1.00	100
