profile_id	provider	locale	voice_name	style	pitch	rate	volume	description
auto_e3ca12b3c6_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	gentle	+6%	0.99	100	Auto female_gentle Chinese profile for 伦道夫·卡特
auto_c64faa66ac_jp	azure	ja-JP	ja-JP-DaichiNeural		-3%	1.02	100	Auto male_heroic Japanese profile for リア王
auto_c64faa66ac_cn	azure	zh-CN	zh-CN-YunyeNeural	serious	-2%	0.95	100	Auto male_heroic Chinese profile for 李尔王
auto_6cf8f02c2a_jp	azure	ja-JP	ja-JP-NanamiNeural		-4%	0.93	100	Auto female_mystic Japanese profile for ロミオとジュリエット
auto_6cf8f02c2a_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	+2%	0.92	100	Auto female_mystic Chinese profile for 罗密欧与朱丽叶
auto_5fef403111_jp	azure	ja-JP	ja-JP-NanamiNeural		-4%	0.99	100	Auto female_cool Japanese profile for ラヴィニア・ウェイトリー
auto_5fef403111_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	-5%	0.95	100	Auto female_cool Chinese profile for 拉维尼娅·维特利
auto_e5f29e21e1_jp	azure	ja-JP	ja-JP-NaokiNeural		-1%	1.06	100	Auto male_bright Japanese profile for 摩玖主大僧正
auto_e5f29e21e1_cn	azure	zh-CN	zh-CN-YunxiNeural	cheerful	-1%	1.00	100	Auto male_bright Chinese profile for 摩玖主大僧正
auto_ebbecb49d2_jp	azure	ja-JP	ja-JP-NanamiNeural		0%	0.96	100	Auto female_mystic Japanese profile for マクベス
auto_ebbecb49d2_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	+2%	0.95	100	Auto female_mystic Chinese profile for 麦克白
auto_6e97a913a5_jp	azure	ja-JP	ja-JP-NanamiNeural		-2%	0.94	100	Auto female_mystic Japanese profile for マックスウェル
auto_6e97a913a5_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	-3%	0.95	100	Auto female_mystic Chinese profile for 麦克斯韦
auto_63f31b99b5_jp	azure	ja-JP	ja-JP-NaokiNeural		-4%	0.91	100	Auto male_calm Japanese profile for ムネーモシュネー
auto_63f31b99b5_cn	azure	zh-CN	zh-CN-YunxiNeural	serious	-2%	0.96	100	Auto male_calm Chinese profile for 谟涅摩叙涅
auto_db8e574243_jp	azure	ja-JP	ja-JP-NaokiNeural		-6%	0.97	100	Auto male_calm Japanese profile for 松平信綱
auto_db8e574243_cn	azure	zh-CN	zh-CN-YunxiNeural	serious	-3%	0.97	100	Auto male_calm Chinese profile for 松平信纲
auto_2e8eecd614_jp	azure	ja-JP	ja-JP-NanamiNeural		-4%	0.96	100	Auto female_mystic Japanese profile for 土田御前
auto_2e8eecd614_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	+1%	0.94	100	Auto female_mystic Chinese profile for 土田御前
auto_ff07863a30_jp	azure	ja-JP	ja-JP-AoiNeural		+3%	0.98	100	Auto female_noble Japanese profile for 藤原道長
auto_ff07863a30_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	serious	+1%	0.96	100	Auto female_noble Chinese profile for 藤原道长
auto_bc2322dd8d_jp	azure	ja-JP	ja-JP-NaokiNeural		-1%	0.91	100	Auto male_calm Japanese profile for 田中新兵衛
auto_bc2322dd8d_cn	azure	zh-CN	zh-CN-YunxiNeural	serious	-2%	0.96	100	Auto male_calm Chinese profile for 田中新兵卫
auto_367de64b28_jp	azure	ja-JP	ja-JP-NaokiNeural		-2%	0.95	100	Auto male_calm Japanese profile for ウェイバー・ベルベット
auto_367de64b28_cn	azure	zh-CN	zh-CN-YunxiNeural	serious	-6%	0.92	100	Auto male_calm Chinese profile for 韦伯·维尔维特
auto_e3efb9773f_jp	azure	ja-JP	ja-JP-NanamiNeural		0%	0.94	100	Auto female_mystic Japanese profile for 武市瑞山
auto_e3efb9773f_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	0%	0.94	100	Auto female_mystic Chinese profile for 武市瑞山
auto_0ab9669a64_jp	azure	ja-JP	ja-JP-NanamiNeural	chat	+2%	0.96	100	Auto female_gentle Japanese profile for シドゥリ
auto_0ab9669a64_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	gentle	+2%	0.96	100	Auto female_gentle Chinese profile for 西杜丽
auto_996d48af99_jp	azure	ja-JP	ja-JP-NaokiNeural		-6%	0.96	100	Auto male_calm Japanese profile for 鵺
auto_996d48af99_cn	azure	zh-CN	zh-CN-YunxiNeural	serious	-5%	0.94	100	Auto male_calm Chinese profile for 鵺
auto_5c8a016983_jp	azure	ja-JP	ja-JP-NanamiNeural		-3%	0.98	100	Auto female_cool Japanese profile for スペース遠坂時臣
auto_5c8a016983_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	-1%	0.96	100	Auto female_cool Chinese profile for 宇宙远坂时臣
auto_30b78aa76e_jp	azure	ja-JP	ja-JP-NanamiNeural	chat	+1%	0.99	100	Auto female_gentle Japanese profile for アポロン
auto_30b78aa76e_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	gentle	+2%	1.00	100	Auto female_gentle Chinese profile for 阿波罗
auto_5941ac52a5_jp	azure	ja-JP	ja-JP-NaokiNeural		+2%	1.00	100	Auto male_bright Japanese profile for アルテミス
auto_5941ac52a5_cn	azure	zh-CN	zh-CN-YunxiNeural	cheerful	-2%	1.04	100	Auto male_bright Chinese profile for 阿耳忒弥斯
auto_047ff7f349_jp	azure	ja-JP	ja-JP-AoiNeural		0%	0.95	100	Auto female_noble Japanese profile for アフロディーテ
auto_047ff7f349_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	serious	+3%	0.96	100	Auto female_noble Chinese profile for 阿佛洛狄忒
auto_f07cd4440a_jp	azure	ja-JP	ja-JP-NanamiNeural	chat	+6%	0.96	100	Auto female_gentle Japanese profile for アレス
auto_f07cd4440a_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	gentle	+2%	0.98	100	Auto female_gentle Chinese profile for 阿瑞斯
auto_96b4119475_jp	azure	ja-JP	ja-JP-NaokiNeural		+1%	1.00	100	Auto male_bright Japanese profile for ポセイドン
auto_96b4119475_cn	azure	zh-CN	zh-CN-YunxiNeural	cheerful	+1%	1.06	100	Auto male_bright Chinese profile for 波塞冬
auto_5748fc296a_jp	azure	ja-JP	ja-JP-NanamiNeural	chat	+5%	0.94	100	Auto female_gentle Japanese profile for ヘファイストス
auto_5748fc296a_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	gentle	+4%	0.97	100	Auto female_gentle Chinese profile for 赫淮斯托斯
auto_183c8cbd55_jp	azure	ja-JP	ja-JP-DaichiNeural		-7%	0.95	100	Auto male_gruff Japanese profile for ヘラ
auto_183c8cbd55_cn	azure	zh-CN	zh-CN-YunyeNeural	disgruntled	-6%	0.97	100	Auto male_gruff Chinese profile for 赫拉
auto_e6ef7e5052_jp	azure	ja-JP	ja-JP-NaokiNeural		+1%	1.03	100	Auto male_bright Japanese profile for ヘスティア
auto_e6ef7e5052_cn	azure	zh-CN	zh-CN-YunxiNeural	cheerful	0%	1.01	100	Auto male_bright Chinese profile for 赫斯提亚
auto_2937d0bc09_jp	azure	ja-JP	ja-JP-AoiNeural		-3%	1.00	100	Auto female_noble Japanese profile for アテナ
auto_2937d0bc09_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	serious	+3%	0.99	100	Auto female_noble Chinese profile for 雅典娜
auto_2560298ee8_jp	azure	ja-JP	ja-JP-NanamiNeural		-3%	0.96	100	Auto female_mystic Japanese profile for ゼウス
auto_2560298ee8_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	-4%	0.97	100	Auto female_mystic Chinese profile for 宙斯
auto_564a088369_jp	azure	ja-JP	ja-JP-AoiNeural		+3%	1.02	100	Auto female_bright Japanese profile for シャンシャン
auto_564a088369_cn	azure	zh-CN	zh-CN-XiaoyiNeural	cheerful	+1%	1.06	100	Auto female_bright Chinese profile for 香香
auto_15cc7e75c3_jp	azure	ja-JP	ja-JP-DaichiNeural		-10%	0.98	100	Auto male_gruff Japanese profile for オフェリア・ファムルソローネ
auto_15cc7e75c3_cn	azure	zh-CN	zh-CN-YunyeNeural	disgruntled	-8%	0.98	100	Auto male_gruff Chinese profile for 奥菲莉娅·法姆索罗涅
auto_c238be7abc_jp	azure	ja-JP	ja-JP-NaokiNeural		+2%	1.06	100	Auto male_bright Japanese profile for ベリル・ガット
auto_c238be7abc_cn	azure	zh-CN	zh-CN-YunxiNeural	cheerful	+2%	1.01	100	Auto male_bright Chinese profile for 贝里尔·伽特
auto_998430348b_jp	azure	ja-JP	ja-JP-NaokiNeural		-5%	0.96	100	Auto male_calm Japanese profile for 百貌ハサン・ちびハサン
auto_998430348b_cn	azure	zh-CN	zh-CN-YunxiNeural	serious	-6%	0.97	100	Auto male_calm Chinese profile for 百貌哈桑·小哈桑
auto_126ed90e6f_jp	azure	ja-JP	ja-JP-NanamiNeural		-4%	0.93	100	Auto female_mystic Japanese profile for デイビット・ゼム・ヴォイド
auto_126ed90e6f_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	-4%	0.94	100	Auto female_mystic Chinese profile for 戴比特·泽姆·沃伊德
auto_7762c23336_jp	azure	ja-JP	ja-JP-DaichiNeural		-2%	0.98	100	Auto male_heroic Japanese profile for エキドナ
auto_7762c23336_cn	azure	zh-CN	zh-CN-YunyeNeural	serious	-3%	0.98	100	Auto male_heroic Chinese profile for 厄喀德那
goredolf_adult_male	azure	ja-JP	ja-JP-DaichiNeural		-7%	0.98	100	Manual Japanese profile for ゴルドルフ
goredolf_cn_grumble	azure	zh-CN	zh-CN-YunyeNeural	disgruntled	-5%	0.98	100	Manual Chinese profile for 戈尔德鲁夫
auto_11b26d1bf0_jp	azure	ja-JP	ja-JP-NaokiNeural		-6%	0.97	100	Auto male_calm Japanese profile for 芥ヒナコ
auto_11b26d1bf0_cn	azure	zh-CN	zh-CN-YunxiNeural	serious	-6%	0.97	100	Auto male_calm Chinese profile for 芥雏子
auto_26cfe91f99_jp	azure	ja-JP	ja-JP-AoiNeural		+1%	1.07	100	Auto female_bright Japanese profile for キリシュタリア・ヴォーダイム
auto_26cfe91f99_cn	azure	zh-CN	zh-CN-XiaoyiNeural	cheerful	+5%	1.06	100	Auto female_bright Chinese profile for 基尔什塔利亚·沃戴姆
auto_3b98e57e4b_jp	azure	ja-JP	ja-JP-NanamiNeural		-4%	0.93	100	Auto female_mystic Japanese profile for カドック・ゼムルプス
auto_3b98e57e4b_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	-3%	0.93	100	Auto female_mystic Chinese profile for 卡多克·泽姆露普斯
auto_b6f4917fc2_jp	azure	ja-JP	ja-JP-NanamiNeural		-3%	0.95	100	Auto female_mystic Japanese profile for ロマニ・アーキマン
auto_b6f4917fc2_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	-4%	0.97	100	Auto female_mystic Chinese profile for 罗玛尼·阿其曼
auto_04cde782aa_jp	azure	ja-JP	ja-JP-DaichiNeural		-7%	0.95	100	Auto male_gruff Japanese profile for マーブル・マッキントッシュ
auto_04cde782aa_cn	azure	zh-CN	zh-CN-YunyeNeural	disgruntled	-4%	0.95	100	Auto male_gruff Chinese profile for 玛布尔·玛金托修
auto_681a03e286_jp	azure	ja-JP	ja-JP-NanamiNeural		-3%	0.90	100	Auto female_mystic Japanese profile for スルト
auto_681a03e286_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	-2%	0.95	100	Auto female_mystic Chinese profile for 苏鲁特
auto_3b1f84746a_jp	azure	ja-JP	ja-JP-NaokiNeural		-4%	1.06	100	Auto male_bright Japanese profile for マリスビリー・アニムスフィア
auto_3b1f84746a_cn	azure	zh-CN	zh-CN-YunxiNeural	cheerful	+2%	1.02	100	Auto male_bright Chinese profile for 马里斯比利·阿尼姆斯菲亚
auto_524b95fdc1_jp	azure	ja-JP	ja-JP-NanamiNeural		+1%	0.95	100	Auto female_cool Japanese profile for シオン・エルトナム・ソカリス
auto_524b95fdc1_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	+1%	0.93	100	Auto female_cool Chinese profile for 希翁·艾尔特纳姆·索卡里斯
auto_f0e194c05b_jp	azure	ja-JP	ja-JP-NanamiNeural		-3%	0.92	100	Auto female_mystic Japanese profile for 異星の巫女
auto_f0e194c05b_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	+1%	0.96	100	Auto female_mystic Chinese profile for 异星巫女
auto_585f46281a_jp	azure	ja-JP	ja-JP-NanamiNeural		+2%	0.90	100	Auto female_mystic Japanese profile for セレシェイラ・エルロン
auto_585f46281a_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	0%	0.94	100	Auto female_mystic Chinese profile for 塞蕾雪拉·艾尔隆
auto_006782144a_jp	azure	ja-JP	ja-JP-NanamiNeural		-4%	0.90	100	Auto female_mystic Japanese profile for フォウ
auto_006782144a_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	-3%	0.94	100	Auto female_mystic Chinese profile for 芙芙
auto_2b813551a7_jp	azure	ja-JP	ja-JP-NanamiNeural		-4%	0.97	100	Auto female_cool Japanese profile for キャスパリーグ
auto_2b813551a7_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	-4%	0.98	100	Auto female_cool Chinese profile for 凯茜帕鲁格
auto_04b0c8c9ea_jp	azure	ja-JP	ja-JP-NaokiNeural		-5%	0.97	100	Auto male_calm Japanese profile for ムニエル
auto_04b0c8c9ea_cn	azure	zh-CN	zh-CN-YunxiNeural	serious	-6%	0.93	100	Auto male_calm Chinese profile for 穆尼尔
auto_45953c3fb3_jp	azure	ja-JP	ja-JP-NaokiNeural		+2%	1.03	100	Auto male_bright Japanese profile for ジングル・アベル・ムニエル
auto_45953c3fb3_cn	azure	zh-CN	zh-CN-YunxiNeural	cheerful	+1%	1.06	100	Auto male_bright Chinese profile for 金格尔·阿贝尔·穆尼尔
auto_54fecbaa4b_jp	azure	ja-JP	ja-JP-DaichiNeural		-5%	0.93	100	Auto male_gruff Japanese profile for カドック
auto_54fecbaa4b_cn	azure	zh-CN	zh-CN-YunyeNeural	disgruntled	-6%	0.98	100	Auto male_gruff Chinese profile for 卡多克
auto_2076c78f82_jp	azure	ja-JP	ja-JP-NanamiNeural		0%	0.96	100	Auto female_cool Japanese profile for キャプテン・ネモ
auto_2076c78f82_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	0%	0.95	100	Auto female_cool Chinese profile for 船长·尼莫
auto_21503780af_jp	azure	ja-JP	ja-JP-AoiNeural		-1%	1.03	100	Auto female_bright Japanese profile for ネモ・マリーン
auto_21503780af_cn	azure	zh-CN	zh-CN-XiaoyiNeural	cheerful	+4%	1.04	100	Auto female_bright Chinese profile for 尼莫·水兵
auto_29449e1983_jp	azure	ja-JP	ja-JP-NaokiNeural		-1%	0.93	100	Auto male_calm Japanese profile for ネモ・プロフェッサー
auto_29449e1983_cn	azure	zh-CN	zh-CN-YunxiNeural	serious	-1%	0.95	100	Auto male_calm Chinese profile for 尼莫·教授
auto_122427c669_jp	azure	ja-JP	ja-JP-AoiNeural		0%	1.04	100	Auto female_bright Japanese profile for ネモ・エンジン
auto_122427c669_cn	azure	zh-CN	zh-CN-XiaoyiNeural	cheerful	+4%	1.03	100	Auto female_bright Chinese profile for 尼莫·引擎
auto_04678f77ad_jp	azure	ja-JP	ja-JP-AoiNeural		0%	1.03	100	Auto female_bright Japanese profile for ネモ・ナース
auto_04678f77ad_cn	azure	zh-CN	zh-CN-XiaoyiNeural	cheerful	0%	1.04	100	Auto female_bright Chinese profile for 尼莫·护士
auto_57753d91d9_jp	azure	ja-JP	ja-JP-DaichiNeural		-4%	0.99	100	Auto male_heroic Japanese profile for ネモ・ベーカリー
auto_57753d91d9_cn	azure	zh-CN	zh-CN-YunyeNeural	serious	-4%	1.01	100	Auto male_heroic Chinese profile for 尼莫·烘焙坊
auto_dcf0cbf6c3_jp	azure	ja-JP	ja-JP-AoiNeural		-3%	0.96	100	Auto female_noble Japanese profile for オルガマリー・アニムスフィア
auto_dcf0cbf6c3_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	serious	-1%	0.98	100	Auto female_noble Chinese profile for 奥尔加玛丽·阿尼姆斯菲亚
auto_f22c27bf82_jp	azure	ja-JP	ja-JP-AoiNeural		+2%	1.04	100	Auto female_bright Japanese profile for レフ・ライノール・フラウロス
auto_f22c27bf82_cn	azure	zh-CN	zh-CN-XiaoyiNeural	cheerful	+3%	1.03	100	Auto female_bright Chinese profile for 雷夫·莱诺尔·佛劳洛斯
auto_5612cfebd1_jp	azure	ja-JP	ja-JP-DaichiNeural		-6%	0.96	100	Auto male_gruff Japanese profile for バアル
auto_5612cfebd1_cn	azure	zh-CN	zh-CN-YunyeNeural	disgruntled	-5%	0.93	100	Auto male_gruff Chinese profile for 巴力
auto_caf7d73e87_jp	azure	ja-JP	ja-JP-NanamiNeural	chat	+5%	0.96	100	Auto female_gentle Japanese profile for ゼパル
auto_caf7d73e87_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	gentle	+1%	0.96	100	Auto female_gentle Chinese profile for 桀派
auto_610f7f812a_jp	azure	ja-JP	ja-JP-DaichiNeural		-10%	0.94	100	Auto male_gruff Japanese profile for フェニクス
auto_610f7f812a_cn	azure	zh-CN	zh-CN-YunyeNeural	disgruntled	-6%	0.95	100	Auto male_gruff Chinese profile for 菲尼克斯
auto_dbf8a6b702_jp	azure	ja-JP	ja-JP-NaokiNeural		0%	1.04	100	Auto male_bright Japanese profile for ラウム
auto_dbf8a6b702_cn	azure	zh-CN	zh-CN-YunxiNeural	cheerful	+2%	1.02	100	Auto male_bright Chinese profile for 劳姆
auto_bf9da37d48_jp	azure	ja-JP	ja-JP-NaokiNeural		+1%	1.03	100	Auto male_bright Japanese profile for アンドラス
auto_bf9da37d48_cn	azure	zh-CN	zh-CN-YunxiNeural	cheerful	-1%	1.01	100	Auto male_bright Chinese profile for 安托士
auto_9cc224f50b_jp	azure	ja-JP	ja-JP-DaichiNeural		-6%	1.03	100	Auto male_heroic Japanese profile for ナベリウス
auto_9cc224f50b_cn	azure	zh-CN	zh-CN-YunyeNeural	serious	-4%	0.97	100	Auto male_heroic Chinese profile for 纳贝流士
auto_f68e205ea9_jp	azure	ja-JP	ja-JP-DaichiNeural		-5%	0.97	100	Auto male_gruff Japanese profile for フラウロス
auto_f68e205ea9_cn	azure	zh-CN	zh-CN-YunyeNeural	disgruntled	-7%	0.97	100	Auto male_gruff Chinese profile for 佛劳洛斯
auto_700699ef75_jp	azure	ja-JP	ja-JP-NanamiNeural	chat	+4%	0.98	100	Auto female_gentle Japanese profile for フォルネウス
auto_700699ef75_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	gentle	+6%	1.01	100	Auto female_gentle Chinese profile for 佛钮司
auto_f773eec963_jp	azure	ja-JP	ja-JP-NanamiNeural		-1%	0.93	100	Auto female_mystic Japanese profile for バルバトス
auto_f773eec963_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	-4%	0.96	100	Auto female_mystic Chinese profile for 巴巴妥司
auto_a658ebcb7f_jp	azure	ja-JP	ja-JP-NaokiNeural		-3%	1.06	100	Auto male_bright Japanese profile for ハルファス
auto_a658ebcb7f_cn	azure	zh-CN	zh-CN-YunxiNeural	cheerful	-2%	1.02	100	Auto male_bright Chinese profile for 哈帕斯
auto_ec31a79ea2_jp	azure	ja-JP	ja-JP-AoiNeural		+2%	0.98	100	Auto female_noble Japanese profile for アモン
auto_ec31a79ea2_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	serious	-1%	0.94	100	Auto female_noble Chinese profile for 亚蒙
auto_c9c5c6b2ca_jp	azure	ja-JP	ja-JP-NaokiNeural		-1%	0.91	100	Auto male_calm Japanese profile for サブナック
auto_c9c5c6b2ca_cn	azure	zh-CN	zh-CN-YunxiNeural	serious	-6%	0.92	100	Auto male_calm Chinese profile for 斯伯纳克
auto_6031577435_jp	azure	ja-JP	ja-JP-NaokiNeural		0%	0.94	100	Auto male_calm Japanese profile for アンドロマリウス
auto_6031577435_cn	azure	zh-CN	zh-CN-YunxiNeural	serious	-4%	0.96	100	Auto male_calm Chinese profile for 安杜马利乌士
auto_6621348873_jp	azure	ja-JP	ja-JP-NaokiNeural		-3%	1.04	100	Auto male_bright Japanese profile for ラフム
auto_6621348873_cn	azure	zh-CN	zh-CN-YunxiNeural	cheerful	-3%	1.04	100	Auto male_bright Chinese profile for 拉赫穆
auto_28c826d3c5_jp	azure	ja-JP	ja-JP-DaichiNeural		-6%	0.95	100	Auto male_gruff Japanese profile for パツシィ
auto_28c826d3c5_cn	azure	zh-CN	zh-CN-YunyeNeural	disgruntled	-5%	0.96	100	Auto male_gruff Chinese profile for 帕茨希
auto_868656b823_jp	azure	ja-JP	ja-JP-AoiNeural		+5%	1.02	100	Auto female_bright Japanese profile for ゲルダ
auto_868656b823_cn	azure	zh-CN	zh-CN-XiaoyiNeural	cheerful	+4%	1.03	100	Auto female_bright Chinese profile for 格尔达
auto_df9ea84b73_jp	azure	ja-JP	ja-JP-AoiNeural		-1%	1.05	100	Auto female_bright Japanese profile for デイヴィット・ブルーブック
auto_df9ea84b73_cn	azure	zh-CN	zh-CN-XiaoyiNeural	cheerful	0%	1.07	100	Auto female_bright Chinese profile for 大卫·布鲁布克
auto_229f2def0b_jp	azure	ja-JP	ja-JP-NanamiNeural		-1%	0.98	100	Auto female_cool Japanese profile for オセロトル
auto_229f2def0b_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	-1%	0.98	100	Auto female_cool Chinese profile for 奥塞洛特尔
auto_9a800695d6_jp	azure	ja-JP	ja-JP-DaichiNeural		-5%	0.98	100	Auto male_heroic Japanese profile for クワウテモク
auto_9a800695d6_cn	azure	zh-CN	zh-CN-YunyeNeural	serious	-1%	0.96	100	Auto male_heroic Chinese profile for 夸乌特莫克
auto_5900a04b73_jp	azure	ja-JP	ja-JP-NanamiNeural	chat	+5%	0.96	100	Auto female_gentle Japanese profile for オロチ
auto_5900a04b73_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	gentle	+6%	0.99	100	Auto female_gentle Chinese profile for 大蛇
auto_192c9b3829_jp	azure	ja-JP	ja-JP-NaokiNeural		-3%	0.93	100	Auto male_calm Japanese profile for ソンブレロ
auto_192c9b3829_cn	azure	zh-CN	zh-CN-YunxiNeural	serious	-2%	0.96	100	Auto male_calm Chinese profile for 阔边帽
auto_347b8db547_jp	azure	ja-JP	ja-JP-DaichiNeural		-6%	0.96	100	Auto male_gruff Japanese profile for メイオール
auto_347b8db547_cn	azure	zh-CN	zh-CN-YunyeNeural	disgruntled	-3%	0.96	100	Auto male_gruff Chinese profile for 马亚尔
auto_4061282db8_jp	azure	ja-JP	ja-JP-NanamiNeural		+1%	0.96	100	Auto female_cool Japanese profile for スパイラル
auto_4061282db8_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	-1%	0.94	100	Auto female_cool Chinese profile for 漩涡
auto_1bb2649358_jp	azure	ja-JP	ja-JP-DaichiNeural		-4%	0.99	100	Auto male_heroic Japanese profile for マゼラン
auto_1bb2649358_cn	azure	zh-CN	zh-CN-YunyeNeural	serious	-3%	0.96	100	Auto male_heroic Chinese profile for 麦哲伦
auto_9e173875fc_jp	azure	ja-JP	ja-JP-AoiNeural		-1%	0.95	100	Auto female_noble Japanese profile for 曼荼羅
auto_9e173875fc_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	serious	+3%	0.98	100	Auto female_noble Chinese profile for 曼荼罗
auto_3ccd1682bc_jp	azure	ja-JP	ja-JP-NaokiNeural		-4%	0.95	100	Auto male_calm Japanese profile for セイファート
auto_3ccd1682bc_cn	azure	zh-CN	zh-CN-YunxiNeural	serious	-3%	0.92	100	Auto male_calm Chinese profile for 赛弗特
auto_fb97b81d19_jp	azure	ja-JP	ja-JP-AoiNeural		-1%	1.05	100	Auto female_bright Japanese profile for クエーサー
auto_fb97b81d19_cn	azure	zh-CN	zh-CN-XiaoyiNeural	cheerful	+1%	1.04	100	Auto female_bright Chinese profile for 类星体
auto_2fb7e52a73_jp	azure	ja-JP	ja-JP-NanamiNeural		-4%	0.94	100	Auto female_mystic Japanese profile for 盈月
auto_2fb7e52a73_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	calm	-2%	0.93	100	Auto female_mystic Chinese profile for 盈月
auto_3be4fcc98b_jp	azure	ja-JP	ja-JP-DaichiNeural		-2%	1.03	100	Auto male_heroic Japanese profile for オルガ
auto_3be4fcc98b_cn	azure	zh-CN	zh-CN-YunyeNeural	serious	-6%	0.95	100	Auto male_heroic Chinese profile for 奥尔加
auto_f12018262e_jp	azure	ja-JP	ja-JP-AoiNeural		0%	1.03	100	Auto female_bright Japanese profile for ペペ
auto_f12018262e_cn	azure	zh-CN	zh-CN-XiaoyiNeural	cheerful	+1%	1.06	100	Auto female_bright Chinese profile for 佩佩
auto_41b94c2ead_jp	azure	ja-JP	ja-JP-DaichiNeural		-10%	0.94	100	Auto male_gruff Japanese profile for ヒナコ
auto_41b94c2ead_cn	azure	zh-CN	zh-CN-YunyeNeural	disgruntled	-5%	0.93	100	Auto male_gruff Chinese profile for 雏子
auto_c1a4187197_jp	azure	ja-JP	ja-JP-NaokiNeural		-1%	1.05	100	Auto male_bright Japanese profile for アズライール
auto_c1a4187197_cn	azure	zh-CN	zh-CN-YunxiNeural	cheerful	-3%	1.06	100	Auto male_bright Chinese profile for 亚兹拉尔
auto_03ebe4236a_jp	azure	ja-JP	ja-JP-NanamiNeural	chat	+3%	0.97	100	Auto female_gentle Japanese profile for 検体:E
auto_03ebe4236a_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	gentle	0%	0.99	100	Auto female_gentle Chinese profile for 检体:E
auto_b5971b521c_jp	azure	ja-JP	ja-JP-NaokiNeural		0%	1.04	100	Auto male_bright Japanese profile for アナウンス
auto_b5971b521c_cn	azure	zh-CN	zh-CN-YunxiNeural	cheerful	0%	1.04	100	Auto male_bright Chinese profile for 广播
auto_280a9275de_jp	azure	ja-JP	ja-JP-NanamiNeural	chat	+3%	1.00	100	Auto female_gentle Japanese profile for ラニ=Ⅻ
auto_280a9275de_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	gentle	+3%	0.95	100	Auto female_gentle Chinese profile for 拉妮-Ⅻ
auto_8b5412e044_jp	azure	ja-JP	ja-JP-DaichiNeural		-10%	0.96	100	Auto male_gruff Japanese profile for アーユス
auto_8b5412e044_cn	azure	zh-CN	zh-CN-YunyeNeural	disgruntled	-5%	0.98	100	Auto male_gruff Chinese profile for 阿愈丝
auto_110fc1c31c_jp	azure	ja-JP	ja-JP-AoiNeural		+1%	0.98	100	Auto female_noble Japanese profile for 神王ラックランド
auto_110fc1c31c_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	serious	+2%	0.96	100	Auto female_noble Chinese profile for 神王拉克兰
auto_9599fc057d_jp	azure	ja-JP	ja-JP-AoiNeural		-1%	0.99	100	Auto female_noble Japanese profile for ジョン
auto_9599fc057d_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	serious	+1%	0.95	100	Auto female_noble Chinese profile for 约翰
auto_cf71285bb6_jp	azure	ja-JP	ja-JP-AoiNeural		-2%	0.99	100	Auto female_noble Japanese profile for カヴァスⅡ世
auto_cf71285bb6_cn	azure	zh-CN	zh-CN-XiaoxiaoNeural	serious	0%	0.99	100	Auto female_noble Chinese profile for 卡瓦斯Ⅱ世
auto_e2abda09a3_jp	azure	ja-JP	ja-JP-NanamiNeural		-3%	0.98	100	Auto female_cool Japanese profile for ラニ=B
